1343	21 Jun 25	09:00:00	1	0	56	0	MT	0	0	55	0	0	14	11	28	16	42	0	26	30	14	32	37	0	6	0	52	50	0	32	11	38	28	16	20	54	0	0	33	24	38
1343	21 Jun 25	09:00:00	1	0	56	0	CT	0	0	70	0	0	52	27	46	34	66	1	40	43	38	49	57	0	36	0	56	66	38	60	30	53	43	42	39	67	0	0	47	49	51
1343	21 Jun 25	09:00:00	1	0	56	0	Pn	0	0	14	15	15	15	15	15	1	15	11	15	3	15	15	1	12	10	12	11	15	15	11	12	10	1	15	9	15	3	12	15	15	7
1344	21 Jun 25	09:01:00	1	0	56	0	MT	0	1	1	3	4	64	36	45	32	27	16	26	17	44	30	40	7	5	2	18	50	26	29	39	46	39	19	14	47	6	6	37	32	57
1344	21 Jun 25	09:01:00	1	0	56	0	CT	0	1	15	10	10	78	44	64	51	51	35	39	34	53	58	56	14	14	6	35	70	52	46	55	66	48	45	38	61	11	12	55	58	69
1344	21 Jun 25	09:01:00	1	0	56	0	Pn	0	1	15	12	15	11	7	12	5	14	11	13	10	11	7	11	15	15	14	5	15	13	10	15	6	12	6	7	6	1	10	10	9	12
1345	21 Jun 25	09:02:00	1	0	56	0	MT	0	1	57	56	67	60	57	48	49	30	32	8	28	33	33	41	68	36	52	36	33	20	33	29	50	46	16	20	34	23	53	25	32	35
1345	21 Jun 25	09:02:00	1	0	56	0	CT	0	1	68	70	85	71	78	61	72	62	58	43	49	54	53	66	88	53	70	54	63	45	67	65	67	59	35	45	52	49	68	53	53	46
1345	21 Jun 25	09:02:00	1	0	56	0	Pn	0	1	12	10	12	15	4	14	12	8	15	13	10	10	10	12	9	15	10	3	10	13	15	14	4	6	10	15	12	4	7	7	9	13
1346	21 Jun 25	09:03:00	1	0	56	0	MT	0	1	75	61	75	73	53	49	51	19	42	22	31	44	45	34	75	28	52	44	45	38	43	49	68	37	22	23	38	20	34	45	32	33
1346	21 Jun 25	09:03:00	1	0	56	0	CT	0	1	88	73	88	82	66	58	73	52	75	51	52	57	57	66	98	56	68	69	64	58	60	68	82	57	40	42	66	39	60	60	57	52
1346	21 Jun 25	09:03:00	1	0	56	0	Pn	0	1	5	15	5	14	13	13	5	13	1	15	13	12	7	10	10	15	10	15	11	15	6	15	12	9	14	12	8	6	15	12	5	4
1347	21 Jun 25	09:04:00	1	0	56	0	MT	0	1	52	94	52	91	48	53	45	52	30	22	34	109	53	39	65	55	69	51	39	37	51	59	31	32	17	27	42	24	46	31	33	64
1347	21 Jun 25	09:04:00	1	0	56	0	CT	0	1	83	107	76	109	62	78	76	80	53	40	47	112	68	59	80	68	83	59	70	75	83	74	59	51	45	47	55	44	68	52	59	78
1347	21 Jun 25	09:04:00	1	0	56	0	Pn	0	1	1	1	15	5	1	12	12	15	15	9	11	15	10	15	1	14	1	12	8	12	15	8	15	15	13	9	8	6	15	15	10	6
1348	21 Jun 25	09:05:00	1	0	56	0	MT	0	1	70	70	52	56	52	30	57	40	22	46	31	74	45	38	44	45	50	14	63	67	53	37	44	38	12	25	40	27	28	14	37	37
1348	21 Jun 25	09:05:00	1	0	56	0	CT	0	1	89	83	69	90	70	47	82	58	46	65	46	83	60	63	64	65	67	38	82	77	70	66	65	59	32	52	56	48	65	24	66	56
