14404	3 Oct 25	09:00:00	1	0	13	0	MT	0	0	26	12	49	0	0	0	15	14	32	20	0	0	37	63	14	0	0	0	27	12	14	17	11	0	28	0	28	0	0	0	13	15
14404	3 Oct 25	09:00:00	1	0	13	0	CT	0	0	42	31	67	0	0	0	58	43	56	57	3	37	61	77	38	0	0	0	58	52	38	35	39	1	51	0	39	0	0	0	44	51
14404	3 Oct 25	09:00:00	1	0	13	0	Pn	0	0	6	13	15	5	12	1	11	1	12	9	11	15	13	4	1	6	1	10	12	15	1	15	1	5	1	3	10	13	6	4	1	6
14405	3 Oct 25	09:01:00	1	0	13	0	MT	0	0	23	24	49	0	0	0	24	0	11	22	4	0	54	12	14	0	0	0	24	18	21	4	5	0	14	0	15	0	0	0	24	19
14405	3 Oct 25	09:01:00	1	0	13	0	CT	0	0	43	44	67	1	0	0	44	30	28	45	12	27	61	21	28	0	0	0	48	47	50	37	19	0	38	0	38	0	0	0	55	58
14405	3 Oct 25	09:01:00	1	0	13	0	Pn	0	0	1	5	8	5	12	1	15	1	1	15	7	15	15	6	15	6	1	10	10	1	8	11	6	5	15	3	5	13	6	4	7	15
14406	3 Oct 25	09:02:00	1	0	13	0	MT	0	0	42	12	51	0	0	0	14	6	24	23	20	10	45	37	24	0	0	0	13	24	17	10	8	0	28	0	41	0	0	0	37	18
14406	3 Oct 25	09:02:00	1	0	13	0	CT	0	0	62	29	62	0	0	0	49	42	43	42	45	43	58	48	40	0	0	0	47	47	38	40	16	5	52	0	50	0	1	0	72	52
14406	3 Oct 25	09:02:00	1	0	13	0	Pn	0	0	15	13	15	5	12	1	1	1	5	10	15	15	4	15	3	6	1	10	1	5	11	15	14	5	15	3	10	13	6	4	2	1
14407	3 Oct 25	09:03:00	1	0	13	0	MT	0	0	14	19	23	0	0	0	0	0	11	7	14	3	39	37	26	0	0	0	16	22	26	6	4	36	28	0	21	0	0	0	35	11
14407	3 Oct 25	09:03:00	1	0	13	0	CT	0	0	32	33	35	0	0	12	19	11	29	26	35	35	53	50	47	0	0	0	36	48	62	33	38	52	53	0	32	0	0	0	68	37
14407	3 Oct 25	09:03:00	1	0	13	0	Pn	0	0	1	8	10	5	12	1	1	1	4	13	1	12	15	12	1	6	1	10	13	11	15	9	10	1	15	3	3	13	6	4	3	12
14408	3 Oct 25	09:04:00	1	0	13	0	MT	0	0	0	13	24	0	0	0	8	14	24	12	20	11	4	20	14	0	0	0	7	24	28	13	9	38	39	0	19	0	5	0	30	17
14408	3 Oct 25	09:04:00	1	0	13	0	CT	0	0	1	30	39	0	0	9	37	45	47	22	47	42	32	26	34	0	0	0	43	48	63	43	46	54	62	0	36	0	11	0	64	47
14408	3 Oct 25	09:04:00	1	0	13	0	Pn	0	0	1	15	6	5	12	1	9	15	2	1	9	15	15	10	15	6	1	10	10	15	13	6	15	15	4	3	8	13	1	4	5	9
14409	3 Oct 25	09:05:00	1	0	13	0	MT	0	0	5	27	46	0	0	6	16	14	4	26	22	10	65	18	21	0	0	0	10	19	20	12	0	6	23	0	25	0	7	0	22	8
14409	3 Oct 25	09:05:00	1	0	13	0	CT	0	0	5	47	69	0	0	10	68	43	19	45	42	46	82	37	38	0	0	0	39	58	54	42	39	43	42	0	40	0	17	0	65	36
14409	3 Oct 25	09:05:00	1	0	13	0	Pn	0	0	6	8	6	5	12	1	9	1	4	15	15	15	6	14	8	6	1	10	4	2	1	12	15	15	9	3	15	13	8	4	11	1
14410	3 Oct 25	09:06:00	1	0	13	0	MT	0	0	38	7	44	0	0	14	22	20	23	6	28	2	61	15	21	0	0	0	7	27	14	20	13	4	22	0	10	0	28	0	21	14
14410	3 Oct 25	09:06:00	1	0	13	0	CT	0	0	53	29	60	0	0	36	42	47	54	30	63	37	74	34	38	0	0	0	24	54	32	52	38	39	50	0	50	0	51	0	66	48
14410	3 Oct 25	09:06:00	1	0	13	0	Pn	0	0	12	15	12	5	12	3	15	9	9	15	15	13	1	1	1	6	1	10	5	1	15	10	6	15	15	3	15	13	8	4	2	15
14411	3 Oct 25	09:07:00	1	0	13	0	MT	0	0	31	32	55	0	0	0	14	14	12	22	0	19	34	8	14	0	0	0	20	23	26	11	16	0	28	0	28	1	21	0	29	14
14411	3 Oct 25	09:07:00	1	0	13	0	CT	0	0	46	45	67	0	0	0	57	49	37	45	35	52	47	10	32	0	0	0	48	45	62	43	38	38	56	0	36	7	38	0	53	56
14411	3 Oct 25	09:07:00	1	0	13	0	Pn	0	0	15	11	11	5	12	3	1	15	1	1	15	4	7	9	15	6	1	10	5	6	1	1	12	15	15	3	15	12	1	4	1	1
14412	3 Oct 25	09:08:00	1	0	13	0	MT	0	1	25	22	19	4	17	28	40	45	31	17	25	13	21	8	9	19	16	14	42	43	38	23	13	17	28	0	14	0	14	16	30	28
14412	3 Oct 25	09:08:00	1	0	13	0	CT	0	1	56	55	48	35	30	48	61	69	55	40	57	47	40	17	32	50	33	44	62	58	69	52	49	44	59	25	44	15	36	29	65	58
14412	3 Oct 25	09:08:00	1	0	13	0	Pn	0	1	6	15	10	9	7	15	7	8	4	12	12	1	14	13	6	7	1	2	1	7	15	12	5	8	11	3	13	12	15	14	7	1
14413	3 Oct 25	09:09:00	1	0	13	0	MT	0	1	24	26	18	24	24	31	31	43	38	25	33	19	27	6	9	21	19	40	45	26	47	31	23	15	42	0	45	18	25	15	19	54
14413	3 Oct 25	09:09:00	1	0	13	0	CT	0	1	55	46	43	51	38	44	65	69	61	55	61	60	50	15	16	44	40	59	71	51	70	65	57	51	62	22	58	32	55	41	50	76
14413	3 Oct 25	09:09:00	1	0	13	0	Pn	0	1	4	9	6	9	3	12	4	11	14	11	13	12	9	15	15	10	10	12	14	5	2	7	10	7	5	3	6	4	12	1	14	11
14414	3 Oct 25	09:10:00	1	0	13	0	MT	0	1	25	35	53	27	24	53	32	42	30	24	33	22	41	36	25	30	30	50	41	23	21	31	26	31	41	0	28	24	29	14	38	24
14414	3 Oct 25	09:10:00	1	0	13	0	CT	0	1	57	67	74	58	34	74	63	66	56	51	58	60	61	47	54	51	47	66	59	58	41	62	50	61	65	16	43	44	45	31	70	53
14414	3 Oct 25	09:10:00	1	0	13	0	Pn	0	1	7	2	13	2	1	15	6	5	12	15	12	12	10	13	12	12	8	14	1	8	15	4	8	8	14	3	8	6	13	15	6	15
14415	3 Oct 25	09:11:00	1	0	13	0	MT	0	1	27	21	68	33	8	28	25	49	27	28	21	17	43	16	24	24	17	25	42	30	42	31	23	7	41	0	45	24	34	27	49	42
14415	3 Oct 25	09:11:00	1	0	13	0	CT	0	1	54	43	85	58	10	50	67	73	60	47	53	44	66	39	56	52	47	53	72	60	61	66	55	43	71	36	63	41	60	45	78	78
14415	3 Oct 25	09:11:00	1	0	13	0	Pn	0	1	12	15	15	1	9	15	12	4	1	15	1	1	15	1	14	14	11	1	3	6	15	1	15	15	9	3	11	12	11	14	11	1
14416	3 Oct 25	09:12:00	1	0	13	0	MT	0	1	31	25	48	19	20	45	27	45	27	22	45	30	66	14	20	18	26	62	46	35	31	26	20	4	41	0	38	15	24	15	40	44
14416	3 Oct 25	09:12:00	1	0	13	0	CT	0	1	65	60	71	55	50	67	70	71	61	47	62	51	81	25	45	45	56	77	72	53	60	55	56	34	75	32	56	32	32	35	68	84
14416	3 Oct 25	09:12:00	1	0	13	0	Pn	0	1	15	8	13	10	1	4	6	15	6	13	12	3	15	15	10	4	9	9	11	7	8	9	1	11	8	3	9	15	15	1	5	15
14417	3 Oct 25	09:13:00	1	0	13	0	MT	0	1	33	40	57	37	20	42	33	42	34	20	26	12	60	26	38	21	23	19	48	41	35	35	22	39	51	0	49	29	33	12	45	50
14417	3 Oct 25	09:13:00	1	0	13	0	CT	0	1	59	64	74	57	48	66	62	69	58	48	55	45	80	54	65	42	43	43	71	61	76	63	50	61	72	32	67	46	58	43	70	74
14417	3 Oct 25	09:13:00	1	0	13	0	Pn	0	1	14	12	6	1	9	12	7	15	4	15	10	15	15	13	12	5	4	8	1	10	1	14	7	4	15	3	10	6	10	13	8	1
14418	3 Oct 25	09:14:00	1	0	13	0	MT	0	1	33	48	44	27	8	38	40	43	31	20	33	10	53	18	35	17	39	50	36	23	31	29	13	27	44	2	33	28	21	13	48	37
