34564	17 Oct 25	09:00:00	1	0	6	0	MT	0	0	305	49	16	56	60	14	28	30	0	0	16	34	55	20	0	42	30	16	31	19	0	0	6	30	29	44	50	70	18	20	0	0
34564	17 Oct 25	09:00:00	1	0	6	0	CT	0	0	367	64	25	66	50	34	26	37	3	0	22	61	56	30	0	50	32	29	42	35	0	0	24	46	39	57	54	80	32	30	0	0
34564	17 Oct 25	09:00:00	1	0	6	0	Pn	0	0	15	8	1	11	1	15	15	1	11	1	7	8	6	9	7	1	15	3	7	15	12	1	1	10	2	6	1	15	1	9	12	1
34565	17 Oct 25	09:01:00	1	0	6	0	MT	0	0	434	34	16	40	72	31	28	56	0	0	6	21	1	6	0	56	37	60	43	0	0	0	28	31	29	55	22	76	23	18	0	0
34565	17 Oct 25	09:01:00	1	0	6	0	CT	0	0	274	49	19	47	61	48	25	75	3	0	7	53	2	14	0	64	41	67	47	10	0	0	43	52	35	69	32	86	24	34	0	0
34565	17 Oct 25	09:01:00	1	0	6	0	Pn	0	0	11	14	13	7	1	12	15	1	11	1	1	7	7	15	7	1	6	15	14	15	12	1	1	15	15	7	15	7	6	5	12	1
34566	17 Oct 25	09:02:00	1	0	6	0	MT	0	0	40	28	9	19	60	53	0	46	0	0	14	29	6	28	0	70	42	48	67	0	0	0	14	36	26	46	32	64	23	22	0	0
34566	17 Oct 25	09:02:00	1	0	6	0	CT	0	0	30	47	7	22	49	60	19	61	1	0	27	54	4	43	0	82	42	68	59	13	0	0	44	60	30	58	36	72	27	38	0	0
34566	17 Oct 25	09:02:00	1	0	6	0	Pn	0	0	1	14	4	14	13	15	15	15	11	1	15	14	7	15	7	15	12	15	15	15	12	1	15	1	13	1	11	15	1	11	12	1
34567	17 Oct 25	09:03:00	1	0	6	0	MT	0	0	70	31	0	39	48	34	24	48	0	0	0	14	114	40	0	56	31	24	25	6	0	0	42	30	38	33	44	66	18	24	0	0
34567	17 Oct 25	09:03:00	1	0	6	0	CT	0	0	39	48	10	51	40	56	26	56	0	0	27	52	127	53	0	70	35	29	48	26	0	0	44	39	44	41	44	75	24	40	0	0
34567	17 Oct 25	09:03:00	1	0	6	0	Pn	0	0	15	15	4	15	13	13	7	11	11	1	15	6	4	9	7	15	15	15	12	15	12	1	1	7	15	6	7	15	15	15	12	1
34568	17 Oct 25	09:04:00	1	0	6	0	MT	0	0	284	14	16	77	26	26	48	31	0	0	36	24	99	24	0	35	56	48	25	28	0	0	34	27	10	16	0	84	28	7	0	0
34568	17 Oct 25	09:04:00	1	0	6	0	CT	0	0	85	25	20	82	28	37	33	43	0	0	34	52	91	32	4	49	58	60	26	39	0	0	50	47	23	45	3	94	43	25	0	0
34568	17 Oct 25	09:04:00	1	0	6	0	Pn	0	0	1	1	4	8	11	15	15	14	11	1	7	10	4	5	7	8	7	15	15	15	12	1	7	12	11	8	7	15	15	8	12	1
34569	17 Oct 25	09:05:00	1	0	6	0	MT	0	0	116	19	16	62	38	28	28	33	0	0	22	9	103	0	1	25	42	36	12	11	0	0	32	27	16	49	16	54	31	47	0	0
