1218	15 Nov 25	09:00:00	1	0	15	0	MT	0	1	34	32	0	38	30	33	39	84	37	72	31	29	0	53	37	25	54	50	35	0	0	41	0	15	23	32	57	40	35	26	39	25
1218	15 Nov 25	09:00:00	1	0	15	0	CT	0	1	49	57	0	67	59	55	51	103	50	93	56	58	0	73	51	66	72	62	57	10	0	46	0	57	67	52	70	64	55	46	53	42
1218	15 Nov 25	09:00:00	1	0	15	0	Pn	0	1	1	9	1	15	15	6	10	15	11	5	13	12	1	9	8	2	15	14	8	1	1	4	1	14	8	1	12	1	14	15	8	1
1219	15 Nov 25	09:01:00	1	0	15	0	MT	0	1	36	48	0	58	48	45	134	62	68	52	42	43	0	36	57	44	49	38	39	0	0	61	0	5	27	42	41	48	60	26	61	46
1219	15 Nov 25	09:01:00	1	0	15	0	CT	0	1	62	75	0	72	70	65	74	82	83	70	53	58	0	66	76	64	73	68	55	3	0	68	0	44	49	66	59	63	75	49	73	58
1219	15 Nov 25	09:01:00	1	0	15	0	Pn	0	1	5	7	1	9	15	1	6	9	3	15	3	3	1	15	1	6	12	12	11	1	1	3	1	15	13	15	15	9	12	15	9	3
1220	15 Nov 25	09:02:00	1	0	15	0	MT	0	1	27	49	0	47	52	52	103	86	68	53	29	39	0	47	70	36	42	58	48	0	0	64	0	49	49	8	38	50	73	14	45	34
1220	15 Nov 25	09:02:00	1	0	15	0	CT	0	1	50	77	0	65	66	73	67	98	81	64	43	64	0	61	85	62	59	78	62	8	0	69	0	78	61	31	53	59	92	42	70	49
1220	15 Nov 25	09:02:00	1	0	15	0	Pn	0	1	12	8	1	4	1	1	15	13	15	8	4	12	1	6	15	4	8	14	1	1	1	11	1	8	12	7	11	15	1	15	10	15
1221	15 Nov 25	09:03:00	1	0	15	0	MT	0	1	43	37	0	54	26	44	63	72	52	41	48	40	0	43	45	67	67	37	46	0	0	45	0	27	73	48	52	42	59	26	57	28
1221	15 Nov 25	09:03:00	1	0	15	0	CT	0	1	65	74	0	77	55	64	69	92	64	71	63	66	0	75	66	84	82	62	67	9	0	54	0	70	82	69	64	60	80	56	75	45
1221	15 Nov 25	09:03:00	1	0	15	0	Pn	0	1	11	13	1	12	13	15	14	1	1	9	6	4	1	11	4	9	13	15	15	1	1	2	1	11	13	15	15	1	10	15	15	15
1222	15 Nov 25	09:04:00	1	0	15	0	MT	0	1	43	42	0	53	53	40	127	84	31	44	35	15	0	40	9	17	42	14	60	0	0	56	0	23	42	48	55	40	59	18	51	28
1222	15 Nov 25	09:04:00	1	0	15	0	CT	0	1	64	76	0	77	74	64	76	96	46	60	57	59	0	66	45	66	81	27	75	6	0	65	0	65	66	61	69	55	65	45	72	49
1222	15 Nov 25	09:04:00	1	0	15	0	Pn	0	1	4	13	1	13	2	15	11	1	4	9	1	13	1	15	1	12	15	5	11	1	1	2	1	10	9	15	14	11	15	15	8	15
1223	15 Nov 25	09:05:00	1	0	15	0	MT	0	1	49	18	0	36	47	46	209	74	51	56	47	19	0	10	4	33	44	12	34	0	0	50	0	21	94	22	29	32	62	20	52	22
1223	15 Nov 25	09:05:00	1	0	15	0	CT	0	1	77	65	0	67	69	66	96	92	60	79	57	49	0	41	10	55	59	23	52	9	0	55	0	60	107	45	54	43	79	49	75	37
1223	15 Nov 25	09:05:00	1	0	15	0	Pn	0	1	9	15	1	15	15	7	11	11	7	13	12	10	1	15	5	1	9	9	15	1	1	8	1	15	5	15	15	5	15	1	10	9
1224	15 Nov 25	09:06:00	1	0	15	0	MT	0	1	32	31	0	42	6	34	102	52	47	30	47	26	0	24	10	20	58	44	44	0	0	30	0	16	63	44	30	32	42	30	62	41
1224	15 Nov 25	09:06:00	1	0	15	0	CT	0	1	62	71	0	62	50	55	72	64	57	67	69	55	0	46	35	54	77	62	64	2	0	44	0	51	82	59	47	49	61	65	75	60
1224	15 Nov 25	09:06:00	1	0	15	0	Pn	0	1	5	12	1	15	13	13	14	15	14	15	15	4	1	1	15	13	13	1	3	1	1	12	1	3	4	13	13	1	1	15	4	8
1225	15 Nov 25	09:07:00	1	0	15	0	MT	0	1	28	43	0	0	44	32	333	56	15	27	58	39	0	47	34	38	41	31	40	0	0	64	0	30	42	4	36	27	28	31	41	25
1225	15 Nov 25	09:07:00	1	0	15	0	CT	0	1	51	75	0	31	65	56	155	67	31	67	74	64	0	72	69	63	65	51	66	8	0	70	0	56	72	37	48	45	45	57	56	44
1225	15 Nov 25	09:07:00	1	0	15	0	Pn	0	1	5	13	1	15	13	11	15	15	1	10	15	13	1	10	15	1	12	4	15	1	1	10	1	7	4	15	15	2	1	6	1	11
1226	15 Nov 25	09:08:00	1	0	15	0	MT	0	1	39	43	0	32	22	40	42	70	5	35	45	28	0	10	32	21	7	33	55	0	0	47	0	26	31	24	14	20	16	23	67	37
