34564	17 Oct 25	09:00:00	1	0	13	0	MT	0	0	0	0	0	0	32	6	1	27	0	14	18	24	14	0	36	42	28	53	8	42	0	16	14	0	10	9	0	14	18	0	0	0
34564	17 Oct 25	09:00:00	1	0	13	0	CT	0	0	0	0	0	56	61	19	11	46	0	49	37	41	36	0	52	59	56	73	27	54	0	49	35	0	44	14	0	42	48	0	0	0
34564	17 Oct 25	09:00:00	1	0	13	0	Pn	0	0	8	10	8	15	15	1	10	13	1	15	15	1	5	8	8	15	15	3	15	15	1	7	1	1	11	6	1	1	1	1	1	1
34565	17 Oct 25	09:01:00	1	0	13	0	MT	0	0	0	0	0	0	67	21	0	20	0	22	7	22	18	0	14	28	14	40	28	6	0	10	25	0	5	5	0	0	42	0	0	0
34565	17 Oct 25	09:01:00	1	0	13	0	CT	0	0	0	1	0	58	86	40	6	38	0	66	55	33	39	0	38	44	34	58	45	36	0	29	41	0	35	21	0	0	73	0	0	0
34565	17 Oct 25	09:01:00	1	0	13	0	Pn	0	0	8	10	8	15	4	12	10	9	1	1	12	15	15	8	8	15	1	15	15	15	1	1	10	1	6	1	1	1	15	1	1	1
34566	17 Oct 25	09:02:00	1	0	13	0	MT	0	0	0	0	0	0	66	38	0	10	0	20	25	22	11	0	26	33	14	41	24	9	0	14	23	0	19	8	0	26	14	0	0	0
34566	17 Oct 25	09:02:00	1	0	13	0	CT	0	0	0	0	0	53	79	57	1	41	0	59	54	44	28	0	47	50	23	51	44	40	0	36	46	0	38	16	0	48	41	0	0	0
34566	17 Oct 25	09:02:00	1	0	13	0	Pn	0	0	8	10	8	15	8	2	10	11	1	9	15	9	4	8	6	10	15	2	11	10	1	15	5	1	15	9	1	3	1	1	1	1
34567	17 Oct 25	09:03:00	1	0	13	0	MT	0	0	0	0	0	0	63	47	0	14	0	12	18	20	0	0	26	4	9	57	21	38	0	4	22	0	31	14	0	2	28	0	0	0
34567	17 Oct 25	09:03:00	1	0	13	0	CT	0	0	0	5	0	50	77	66	1	46	0	40	50	47	7	0	53	19	21	63	52	65	0	47	54	0	52	23	0	5	60	0	0	0
34567	17 Oct 25	09:03:00	1	0	13	0	Pn	0	0	8	10	8	15	15	9	10	7	1	1	13	1	4	8	4	6	6	1	4	8	1	15	15	1	12	7	1	1	1	1	1	1
34568	17 Oct 25	09:04:00	1	0	13	0	MT	0	0	0	0	0	0	56	46	0	6	0	0	12	26	0	0	18	26	5	60	17	28	0	11	32	0	27	6	0	17	20	0	0	0
34568	17 Oct 25	09:04:00	1	0	13	0	CT	0	0	0	4	0	57	71	56	2	17	0	6	35	43	1	0	39	54	28	68	44	40	0	51	47	0	44	14	0	35	38	0	0	0
