1343	21 Jun 25	09:00:00	1	0	55	0	MT	0	0	0	18	0	18	34	50	19	19	39	0	20	19	41	23	37	0	7	45	59	31	27	0	1	44	35	13	0	3	0	44	31	56
1343	21 Jun 25	09:00:00	1	0	55	0	CT	0	0	0	45	0	47	49	59	23	42	56	22	27	26	57	41	53	0	13	77	70	50	44	26	28	58	54	19	0	28	1	60	45	73
1343	21 Jun 25	09:00:00	1	0	55	0	Pn	0	0	12	15	13	15	1	10	10	13	9	15	3	11	15	3	1	5	15	9	12	6	13	1	1	15	8	6	14	12	8	13	12	15
1344	21 Jun 25	09:01:00	1	0	55	0	MT	0	1	8	28	4	23	30	65	8	21	22	13	11	27	22	41	22	12	28	64	29	38	4	39	9	32	34	19	3	33	7	43	61	53
1344	21 Jun 25	09:01:00	1	0	55	0	CT	0	1	11	52	12	25	51	78	25	51	45	25	17	48	48	63	46	15	52	83	60	60	33	61	19	50	49	35	7	52	14	59	77	66
1344	21 Jun 25	09:01:00	1	0	55	0	Pn	0	1	8	15	13	10	5	15	12	6	15	2	8	10	15	6	15	13	15	11	15	6	13	10	2	11	14	15	13	15	15	5	7	12
1345	21 Jun 25	09:02:00	1	0	55	0	MT	0	1	21	30	73	13	41	46	35	44	45	45	14	31	46	60	37	60	48	88	39	69	39	27	32	18	23	6	23	34	84	93	48	39
1345	21 Jun 25	09:02:00	1	0	55	0	CT	0	1	47	63	91	36	64	67	64	67	65	73	33	54	75	72	54	73	74	106	65	91	73	65	54	56	52	38	40	57	98	103	65	60
1345	21 Jun 25	09:02:00	1	0	55	0	Pn	0	1	15	13	6	11	12	11	13	8	6	3	14	13	13	10	4	15	5	1	8	15	10	15	2	7	3	9	10	15	15	13	15	15
1346	21 Jun 25	09:03:00	1	0	55	0	MT	0	1	59	66	52	52	87	71	63	40	74	52	7	38	42	48	47	82	62	98	69	98	69	57	37	25	20	6	17	54	84	98	46	50
