34564	17 Oct 25	09:00:00	1	0	9	0	MT	0	0	0	0	0	31	27	28	0	0	0	22	21	16	26	0	2	0	24	28	49	14	0	34	28	0	19	0	0	37	0	62	0	0
34564	17 Oct 25	09:00:00	1	0	9	0	CT	0	0	0	5	0	36	54	41	12	0	8	60	45	48	54	0	33	0	32	50	70	33	0	61	59	0	46	0	0	56	0	76	0	0
34564	17 Oct 25	09:00:00	1	0	9	0	Pn	0	0	7	4	7	14	9	15	4	1	7	7	4	1	12	10	6	6	11	15	4	1	1	14	15	4	1	4	5	10	9	12	1	4
34565	17 Oct 25	09:01:00	1	0	9	0	MT	0	0	0	0	0	29	29	14	0	0	2	26	17	28	42	0	8	0	32	32	43	14	0	27	14	0	20	0	0	44	0	49	0	0
34565	17 Oct 25	09:01:00	1	0	9	0	CT	0	0	0	0	0	46	47	50	0	0	24	75	32	74	50	0	13	0	38	47	61	28	0	65	55	0	49	0	0	54	0	67	0	0
34565	17 Oct 25	09:01:00	1	0	9	0	Pn	0	0	7	4	7	15	8	1	4	1	9	1	15	1	14	10	14	6	15	15	15	15	1	15	1	4	15	4	5	4	9	5	1	4
34566	17 Oct 25	09:02:00	1	0	9	0	MT	0	0	0	0	0	18	24	28	0	0	14	0	23	15	51	0	26	0	30	14	20	5	0	31	31	0	3	0	0	59	0	56	0	0
34566	17 Oct 25	09:02:00	1	0	9	0	CT	0	0	0	0	0	45	38	39	0	0	21	25	53	45	54	0	46	0	54	23	51	44	0	63	60	0	45	0	0	71	0	69	0	0
34566	17 Oct 25	09:02:00	1	0	9	0	Pn	0	0	7	4	7	5	12	1	4	1	7	1	4	12	13	10	12	6	13	1	1	14	1	12	8	4	12	4	5	1	9	1	1	4
34567	17 Oct 25	09:03:00	1	0	9	0	MT	0	0	0	0	0	35	38	30	0	0	0	30	21	3	38	0	23	0	26	14	43	11	0	11	19	0	0	0	0	42	0	56	0	0
34567	17 Oct 25	09:03:00	1	0	9	0	CT	0	0	0	0	0	55	52	42	0	0	5	59	37	25	55	0	40	0	31	24	65	33	0	24	58	0	19	0	0	62	0	70	0	0
34567	17 Oct 25	09:03:00	1	0	9	0	Pn	0	0	7	4	7	14	12	3	4	1	7	3	11	15	1	10	7	6	15	15	12	15	1	1	3	4	12	4	5	15	9	1	1	4
34568	17 Oct 25	09:04:00	1	0	9	0	MT	0	0	0	0	0	24	25	26	0	0	18	31	24	24	32	0	13	0	18	16	23	2	0	14	10	0	18	0	0	41	0	28	0	0
34568	17 Oct 25	09:04:00	1	0	9	0	CT	0	0	0	0	0	55	31	41	0	0	39	69	55	51	41	0	41	0	30	37	34	29	0	16	25	0	47	0	0	50	0	38	0	0
34568	17 Oct 25	09:04:00	1	0	9	0	Pn	0	0	7	4	7	10	15	1	4	1	5	10	15	3	9	10	10	6	5	3	7	13	1	15	1	4	4	4	5	2	9	1	1	4
34569	17 Oct 25	09:05:00	1	0	9	0	MT	0	0	0	0	0	53	31	42	0	0	10	37	27	25	30	0	22	0	24	12	44	6	0	14	17	0	14	0	0	35	0	42	0	0
34569	17 Oct 25	09:05:00	1	0	9	0	CT	0	0	0	1	0	67	49	52	1	0	20	62	48	58	40	0	37	0	37	16	59	34	0	42	52	0	35	0	0	52	0	54	0	0
34569	17 Oct 25	09:05:00	1	0	9	0	Pn	0	0	7	4	7	1	12	15	4	1	7	1	4	2	11	10	14	6	1	15	13	15	1	1	12	4	12	4	5	1	9	15	1	4
34570	17 Oct 25	09:06:00	1	0	9	0	MT	0	0	0	0	0	28	21	10	3	0	8	20	3	1	30	0	15	6	14	9	50	2	0	18	24	0	25	0	0	14	0	28	0	0
34570	17 Oct 25	09:06:00	1	0	9	0	CT	0	0	0	0	0	40	48	22	10	0	16	42	8	25	50	0	42	6	27	37	67	31	0	30	45	0	65	0	0	24	0	52	0	0
34570	17 Oct 25	09:06:00	1	0	9	0	Pn	0	0	7	4	7	1	1	15	1	1	15	13	1	1	7	10	1	4	15	6	7	13	1	1	10	4	11	4	5	15	9	15	1	4
34571	17 Oct 25	09:07:00	1	0	9	0	MT	0	0	0	0	0	42	42	41	0	0	7	30	28	0	12	0	14	6	28	19	17	8	0	25	19	0	30	0	0	30	0	42	0	0
34571	17 Oct 25	09:07:00	1	0	9	0	CT	0	0	0	0	0	63	51	56	13	0	41	60	48	41	36	1	40	9	53	29	38	43	0	59	53	0	59	0	0	46	0	56	0	0
34571	17 Oct 25	09:07:00	1	0	9	0	Pn	0	0	7	4	7	15	15	2	1	1	8	15	1	1	11	10	15	6	15	15	14	13	1	4	1	4	13	4	5	13	9	1	1	4
34572	17 Oct 25	09:08:00	1	0	9	0	MT	0	1	15	20	17	53	20	15	15	0	14	42	20	26	17	12	25	12	33	38	42	4	0	27	27	0	11	9	3	13	5	16	0	0
34572	17 Oct 25	09:08:00	1	0	9	0	CT	0	1	23	31	26	71	50	45	37	0	38	64	33	62	56	26	37	19	52	52	60	35	0	34	62	0	42	24	19	33	21	45	0	0
34572	17 Oct 25	09:08:00	1	0	9	0	Pn	0	1	8	4	6	12	9	15	8	1	10	1	5	13	6	4	12	8	12	5	10	15	1	11	2	4	12	7	2	8	4	13	1	4
