1343	21 Jun 25	09:00:00	1	0	53	0	MT	0	0	0	31	0	7	28	14	11	9	0	0	22	43	0	20	0	45	0	21	56	42	0	4	29	0	14	11	0	0	0	0	21	27
1343	21 Jun 25	09:00:00	1	0	53	0	CT	0	0	0	59	0	55	42	45	31	14	0	0	45	56	0	47	0	65	0	43	76	52	0	26	52	0	25	12	6	0	0	0	46	37
1343	21 Jun 25	09:00:00	1	0	53	0	Pn	0	0	1	9	3	15	1	1	1	7	2	7	11	15	1	3	3	12	8	8	15	1	1	15	12	6	8	12	12	14	1	11	13	13
1344	21 Jun 25	09:01:00	1	0	53	0	MT	0	1	0	35	9	28	25	32	14	30	7	1	10	50	0	30	8	7	7	24	38	25	0	0	11	8	18	5	7	0	0	1	15	24
1344	21 Jun 25	09:01:00	1	0	53	0	CT	0	1	8	56	11	51	42	54	34	59	15	13	36	54	0	50	11	39	15	41	58	50	0	23	48	4	41	33	23	1	0	7	40	43
1344	21 Jun 25	09:01:00	1	0	53	0	Pn	0	1	1	2	12	9	12	7	15	15	9	6	9	13	1	1	11	9	9	12	15	8	1	15	1	14	8	13	13	14	1	12	4	13
1345	21 Jun 25	09:02:00	1	0	53	0	MT	0	1	2	29	16	41	15	26	30	24	14	9	26	19	0	32	26	30	8	27	28	15	0	11	15	8	23	24	38	0	0	8	16	11
1345	21 Jun 25	09:02:00	1	0	53	0	CT	0	1	43	64	41	75	48	43	66	54	39	62	55	47	0	65	48	56	51	49	60	47	0	53	43	46	42	66	61	0	0	29	51	41
1345	21 Jun 25	09:02:00	1	0	53	0	Pn	0	1	3	1	2	12	15	11	13	7	1	1	15	10	1	1	9	13	1	12	13	7	1	8	12	6	13	13	1	14	1	10	10	6
1346	21 Jun 25	09:03:00	1	0	53	0	MT	0	1	21	39	22	17	28	58	52	40	16	14	31	27	0	46	45	36	17	17	35	73	0	26	19	8	19	19	24	0	0	25	29	19
1346	21 Jun 25	09:03:00	1	0	53	0	CT	0	1	47	58	50	51	45	78	67	65	41	36	51	52	0	69	63	63	46	44	63	85	0	54	75	41	52	59	47	0	0	46	52	49
1346	21 Jun 25	09:03:00	1	0	53	0	Pn	0	1	4	12	8	1	15	13	13	1	3	15	12	1	1	1	2	5	8	12	8	12	1	4	15	4	8	2	15	14	1	9	15	15
1347	21 Jun 25	09:04:00	1	0	53	0	MT	0	1	31	14	28	40	54	34	30	40	21	11	32	26	0	38	41	39	18	25	73	78	0	29	35	14	18	31	42	0	0	21	18	20
1347	21 Jun 25	09:04:00	1	0	53	0	CT	0	1	57	38	52	64	76	54	63	69	71	42	58	42	0	63	46	67	34	60	79	95	0	57	69	42	62	67	60	1	0	42	50	45
1347	21 Jun 25	09:04:00	1	0	53	0	Pn	0	1	15	4	8	15	13	15	15	15	6	4	10	7	1	15	15	8	10	15	5	2	1	11	2	12	4	13	1	14	1	14	5	7
1348	21 Jun 25	09:05:00	1	0	53	0	MT	0	1	27	47	26	31	18	57	12	24	20	17	34	40	0	40	55	21	19	26	82	71	0	8	18	15	23	28	39	0	0	25	13	15
1348	21 Jun 25	09:05:00	1	0	53	0	CT	0	1	56	51	50	60	32	75	42	46	47	48	66	42	0	71	71	40	41	52	92	86	0	44	47	43	54	59	65	1	0	49	59	49
1348	21 Jun 25	09:05:00	1	0	53	0	Pn	0	1	10	13	10	12	3	12	15	11	10	13	6	13	1	1	14	1	1	13	15	15	1	15	12	15	1	13	12	14	1	15	12	8
1349	21 Jun 25	09:06:00	1	0	53	0	MT	0	1	31	16	51	32	32	62	8	25	26	11	33	27	0	49	35	38	15	37	68	48	0	0	27	19	20	10	47	0	0	19	25	21
1349	21 Jun 25	09:06:00	1	0	53	0	CT	0	1	52	32	69	62	51	82	55	46	63	45	52	47	0	65	55	64	30	57	90	70	0	35	46	42	55	38	69	0	0	31	57	38
