34564	17 Oct 25	09:00:00	1	0	11	0	MT	0	0	0	0	21	39	41	47	23	28	26	2	5	22	0	25	0	14	41	21	8	217	0	21	18	0	3	0	0	18	10	53	0	0
34564	17 Oct 25	09:00:00	1	0	11	0	CT	0	0	0	25	40	57	58	51	43	44	35	38	31	56	0	39	0	15	51	43	27	66	0	59	49	0	47	0	0	54	38	61	0	0
34564	17 Oct 25	09:00:00	1	0	11	0	Pn	0	0	4	2	7	7	12	11	15	1	4	9	1	15	5	8	15	15	14	12	7	4	6	14	1	8	4	11	5	1	7	12	1	8
34565	17 Oct 25	09:01:00	1	0	11	0	MT	0	0	0	9	37	50	50	66	10	16	14	8	14	14	0	24	0	51	38	39	38	154	0	13	19	0	23	0	0	19	9	33	0	0
34565	17 Oct 25	09:01:00	1	0	11	0	CT	0	0	0	28	52	60	66	71	34	47	26	13	39	42	0	40	0	68	63	52	44	65	0	52	52	0	50	0	0	48	20	52	0	0
34565	17 Oct 25	09:01:00	1	0	11	0	Pn	0	0	4	3	10	13	12	1	5	13	6	1	15	1	5	12	15	4	6	1	1	8	6	13	10	8	3	11	5	10	4	15	1	8
34566	17 Oct 25	09:02:00	1	0	11	0	MT	0	0	0	17	19	26	45	45	18	27	23	24	18	17	0	25	0	39	42	42	14	182	0	12	27	0	29	0	0	23	11	35	0	0
34566	17 Oct 25	09:02:00	1	0	11	0	CT	0	0	0	28	46	39	58	56	45	44	38	40	52	51	7	46	0	50	48	66	26	51	0	36	48	0	40	0	0	44	33	52	0	0
34566	17 Oct 25	09:02:00	1	0	11	0	Pn	0	0	4	12	1	15	1	12	15	8	1	1	5	12	5	15	15	9	10	1	15	12	6	1	11	8	2	11	5	15	15	8	1	8
34567	17 Oct 25	09:03:00	1	0	11	0	MT	0	0	0	21	39	32	53	51	2	11	14	16	19	23	32	14	0	52	20	28	4	182	0	14	17	0	21	0	0	28	8	0	0	0
34567	17 Oct 25	09:03:00	1	0	11	0	CT	0	0	0	33	56	61	67	71	19	31	33	41	51	46	41	41	0	67	47	50	28	50	0	38	47	0	30	0	0	47	39	6	0	0
34567	17 Oct 25	09:03:00	1	0	11	0	Pn	0	0	4	5	6	11	4	13	13	11	15	13	6	1	5	1	15	15	12	15	15	4	6	15	8	8	7	11	5	15	15	8	1	8
34568	17 Oct 25	09:04:00	1	0	11	0	MT	0	0	0	48	30	38	31	48	14	23	28	26	7	0	36	0	0	27	31	0	10	204	0	15	20	0	26	0	0	24	15	35	0	0
34568	17 Oct 25	09:04:00	1	0	11	0	CT	0	0	0	51	57	50	42	66	32	40	35	42	43	5	58	1	0	37	51	44	41	64	0	55	50	0	34	0	0	40	40	56	0	0
